#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID#,INCUMBENT.INDICATOR..I.,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,Notes (See Endnotes Tab)
2244,New Mexico,NM,3,,,,,,Party Votes:,D,50871,,,,,,,,
2245,New Mexico,NM,3,H4NM03062,,Gregory M.,Tucker,"Tucker, Gregory M.",,R,14038,100.00%,,,79935,31.32%,,,
2246,New Mexico,NM,3,,,,,,Party Votes:,R,14038,,,,,,,,
2247,New Mexico,NM,3,,,,,,District Votes:,,64909,,,,255204,,,,
2248,New Mexico,NM,H,,,,,,House Votes:,,169757,,,,742899,,,,
2249,New Mexico,NM,,,,,,,Total State Votes:,,169757,,,,742899,,,,
2250,New York,NY,1,H2NY01067,(I),Timothy H.,Bishop,"Bishop, Timothy H.",,,,,,Combined Parties:,156354,56.20%,,,
2251,New York,NY,1,H2NY01067,(I),Timothy H.,Bishop,"Bishop, Timothy H.",,D,Unopposed,,,,140878,50.64%,,,
2252,New York,NY,1,H2NY01067,(I),Timothy H.,Bishop,"Bishop, Timothy H.",,IDP,Unopposed,,,,9657,3.47%,,,
2253,New York,NY,1,H2NY01067,(I),Timothy H.,Bishop,"Bishop, Timothy H.",,WF,Unopposed,,,,5819,2.09%,,,
2254,New York,NY,1,H4NY01089,,William,"Manger, Jr.","Manger, William, Jr.",,,,,,Combined Parties:,121855,43.80%,,,
2255,New York,NY,1,H4NY01089,,William,"Manger, Jr.","Manger, William, Jr.",,R,Unopposed,,,,110786,39.82%,,,
2256,New York,NY,1,H4NY01089,,William,"Manger, Jr.","Manger, William, Jr.",,C,Unopposed,,,,11069,3.98%,,,
2257,New York,NY,1,,,,,,District Votes:,,n/a,,,,278209,,,,
2258,New York,NY,2,H0NY02085,(I),Steve J.,Israel,"Israel, Steve J.",,,,,,Combined Parties:,161593,66.62%,,,
2259,New York,NY,2,H0NY02085,(I),Steve J.,Israel,"Israel, Steve J.",,D,Unopposed,,,,147197,60.69%,,,
2260,New York,NY,2,H0NY02085,(I),Steve J.,Israel,"Israel, Steve J.",,IDP,Unopposed,,,,9508,3.92%,,,
2261,New York,NY,2,H0NY02085,(I),Steve J.,Israel,"Israel, Steve J.",,WF,Unopposed,,,,4888,2.02%,,,
2262,New York,NY,2,H4NY02053,,Richard,Hoffmann,"Hoffmann, Richard",,,,,,Combined Parties:,80950,33.38%,,,
2263,New York,NY,2,H4NY02053,,Richard,Hoffmann,"Hoffmann, Richard",,R,Unopposed,,,,72953,30.08%,,,
2264,New York,NY,2,H4NY02053,,Richard,Hoffmann,"Hoffmann, Richard",,C,Unopposed,,,,7997,3.30%,,,
2265,New York,NY,2,,,,,,District Votes:,,n/a,,,,242543,,,,
2266,New York,NY,3,H2NY03089,(I),Peter,King,"King, Peter",,,,,,Combined Parties:,171259,62.96%,,,
2267,New York,NY,3,H2NY03089,(I),Peter,King,"King, Peter",,C,Unopposed,,,,12022,4.42%,,,
2268,New York,NY,3,H2NY03089,(I),Peter,King,"King, Peter",,IDP,Unopposed,,,,7914,2.91%,,,
2269,New York,NY,3,H2NY03089,(I),Peter,King,"King, Peter",,R,8110,83.64%,,,151323,55.63%,,,
2270,New York,NY,3,H8NY03045,,Robert,Previdi,"Previdi, Robert",,R,1564,16.13%,,,,,,,
2271,New York,NY,3,,,,Scattered,Scattered,,W(R),22,0.23%,,,,,,,
2272,New York,NY,3,,,,,,Party Votes:,R,9696,,,,,,,,
2273,New York,NY,3,H4NY03069,,Blair H.,"Mathies, Jr.","Mathies, Blair H., Jr.",,D,Unopposed,,,,100737,37.04%,,,
2274,New York,NY,3,,,,,,District Votes:,,9696,,,,271996,,,,
2275,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,,,,,Combined Parties:,159969,62.95%,,,
2276,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,D,Unopposed,,,,148615,58.48%,,,
2277,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,WF,Unopposed,,,,4403,1.73%,,,
2278,New York,NY,4,H6NY04112,(I),Carolyn,McCarthy,"McCarthy, Carolyn",,IDP,280,67.15%,,,6951,2.74%,,,
2279,New York,NY,4,H4NY04059,,James A.,Garner,"Garner, James A.",,IDP,137,32.85%,,,,,,,
2280,New York,NY,4,,,,,,Party Votes:,IDP,417,,,,,,,,
2281,New York,NY,4,H4NY04059,,James A.,Garner,"Garner, James A.",,,,,,Combined Parties:,94141,37.05%,,,
2282,New York,NY,4,H4NY04059,,James A.,Garner,"Garner, James A.",,R,Unopposed,,,,85505,33.65%,,,
2283,New York,NY,4,H4NY04059,,James A.,Garner,"Garner, James A.",,C,Unopposed,,,,8636,3.40%,,,
2284,New York,NY,4,,,,,,District Votes:,,417,,,,254110,,,,
2285,New York,NY,5,H4NY07011,(I),Gary L.,Ackerman,"Ackerman, Gary L.",,,,,,Combined Parties:,119726,71.33%,,,
